MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,TotalSF,TotalBath,TotalPorchSF,HasPool,Has2ndFloor,HasGarage,HasBsmt,HasFireplace,HouseAge,RemodAge,IsNew,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
3.858806663498184,5.859551208605442,18.874758697664742,2.055641538058108,2.440268378362637,14.129313517307915,14.129313517307915,0.0,3,3,3,3,11.378992261536109,0.0,8.013883697367245,11.996160097501178,5,11.996160097501178,0.0,0.0,11.996160097501178,0.7304631471189666,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,0.0,0,14.129313517307915,0.7304631471189666,9.628746849475789,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7304631471189666,14.193765294899785,14.039411253843634,1.1943176378757767,0.0,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,5.0120772195485275,5.0120772195485275,0.0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.684506656824126,5.80273872401839,21.20867569902712,2.2596737867230705,2.2596737867230705,14.178149219316415,14.178149219316415,0.0,3,3,4,3,7.8971902791299975,0.0,10.792672918963946,11.486977154977039,4,11.486977154977039,11.054693052542088,0.0,13.242388126529248,0.0,0.7304631471189666,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,0.0,0,14.178149219316415,1.1943176378757767,9.641351296142753,3,3,0.0,6.098626104970388,0.0,0.0,0.0,0.0,0,0.0,2.440268378362637,14.193765294899785,14.574040513907685,1.3782017963726023,6.098626104970388,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,2.885846472488202,2.885846472488202,0.0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.357203202420049,5.42678077191518,18.06178179936772,2.2596737867230705,2.2596737867230705,14.078211392935243,14.103851511653946,0.0,3,3,3,3,0.0,0.0,11.561460487077868,11.561460487077868,3,11.561460487077868,0.0,9.459636543250584,12.587521438499264,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,0.7304631471189666,4,14.159321992932664,1.1943176378757767,10.410943347638753,3,3,6.881187323763808,0.0,0.0,0.0,0.0,0.0,0,9.71584164008783,2.750250297485029,14.192206665778837,13.556849598572905,0.7304631471189666,6.881187323763808,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,6.02174235239564,5.559490358416789,0.0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6.448232316019433,6.844946025203906,19.222276487621045,2.055641538058108,2.055641538058108,14.124552834680129,14.124552834680129,0.0,2,3,4,3,6.732788372480494,11.192951535258446,0.0,11.561460487077868,3,11.561460487077868,0.0,0.0,11.561460487077868,0.7304631471189666,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,2.055641538058108,0.0,0,14.124552834680129,1.1943176378757767,10.35226609224141,3,3,6.7707662019989225,0.0,0.0,0.0,0.0,0.0,0,0.0,2.055641538058108,14.198437226858903,13.556849598572905,1.1943176378757767,6.7707662019989225,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,5.248357472806535,5.248357472806535,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.858806663498184,5.914940018959451,27.148198919559814,2.750250297485029,2.055641538058108,14.153024760995686,14.162466567064346,0.0,4,3,5,3,13.873147428030975,0.0,4.5971567117081165,13.92718314805414,4,13.92718314805414,0.0,0.0,13.92718314805414,1.1943176378757767,0.0,0.0,0.7304631471189666,0.0,0.7304631471189666,4,2.055641538058108,0.7304631471189666,4,14.153024760995686,1.5409627556327752,11.812492076604793,3,3,11.695834404033846,6.02174235239564,0.0,0.0,0.0,0.0,0,0.0,3.011340243262834,14.192206665778837,16.182710410589692,1.3782017963726023,11.919130071867999,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,4.2014612941903655,3.782056917753863,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6.221213632878419,5.684506656824126,18.563367437240764,2.055641538058108,2.055641538058108,14.111827394891495,14.111827394891495,0.0,3,3,3,3,9.616086912297321,0.0,0.0,9.616086912297321,3,13.01162801044176,0.0,0.0,13.01162801044176,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,0.7304631471189666,3,14.12296456685685,1.1943176378757767,10.616842895097367,3,3,0.0,5.357203202420049,0.0,0.0,0.0,0.0,0,0.0,1.1943176378757767,14.193765294899785,13.759085382101594,0.7304631471189666,5.357203202420049,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,5.42678077191518,5.42678077191518,0.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.858806663498184,6.65495044352145,19.943359749978736,2.2596737867230705,2.055641538058108,14.1261404152653,14.1261404152653,8.797735592116597,3,3,3,3,10.221051196470764,0.0,11.937067204936257,13.149820472976657,4,13.149820472976657,0.0,0.0,13.149820472976657,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,3,2.440268378362637,0.7304631471189666,4,14.1261404152653,1.1943176378757767,10.634887347225343,3,3,0.0,0.0,0.0,9.75842361648199,0.0,0.0,0,0.0,2.440268378362637,14.19532326438205,15.319945895266102,1.1943176378757767,9.75842361648199,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,5.133567292834431,5.133567292834431,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.620056264664793,4.137710644618417,15.075219466544512,2.6025944687727294,2.055641538058108,14.18127774085417,14.18284100452303,10.040244790550664,4,3,4,3,10.946836606797339,0.0,9.185444953830356,12.03979401386066,5,12.077149047696544,11.354094166792636,0.0,13.750295695916938,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,4,2.440268378362637,0.0,0,14.18127774085417,1.1943176378757767,10.169007130464756,3,3,6.934539989873997,0.0,0.0,0.0,0.0,0.0,0,0.0,2.6025944687727294,14.196880574832942,15.15330260123822,1.6872592197086782,6.934539989873997,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,2.885846472488202,2.750250297485029,0.0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.684506656824126,6.426512698054021,20.487423690247535,2.440268378362637,2.055641538058108,14.189087426187385,14.189087426187385,0.0,4,3,4,3,0.0,0.0,11.705450805865961,11.705450805865961,5,11.705450805865961,11.705450805865961,0.0,13.716697870568169,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,4,2.440268378362637,0.0,0,14.189087426187385,1.1943176378757767,10.585005856057766,3,3,0.0,5.968980585391403,0.0,0.0,0.0,0.0,0,0.0,2.6025944687727294,14.192206665778837,14.994255490008962,1.3782017963726023,5.968980585391403,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,1.1943176378757767,1.1943176378757767,0.7304631471189666,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.684506656824126,5.859551208605442,21.15197625668993,2.885846472488202,2.055641538058108,14.192206665778837,14.192206665778837,12.211538234168557,5,3,5,3,0.0,0.0,13.118412529412476,13.118412529412476,5,13.151904335212626,13.340485680088888,0.0,15.428315344841446,0.0,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,0.7304631471189666,4,2.885846472488202,0.7304631471189666,4,14.192206665778837,1.5409627556327752,10.914147977453368,3,3,8.013883697367245,0.0,4.838059349133916,0.0,0.0,0.0,0,0.0,2.885846472488202,14.192206665778837,16.76331353438497,1.6872592197086782,8.405230292304964,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,0.0,0.7304631471189666,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.858806663498184,5.684506656824126,18.598237927298484,2.055641538058108,2.440268378362637,14.13881639680393,14.13881639680393,0.0,3,3,3,3,10.876956792114836,0.0,7.4550235803134814,11.438661292884955,5,11.438661292884955,0.0,0.0,11.438661292884955,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,1.8203341036428238,0.0,0,14.14039782124357,0.7304631471189666,9.405519221765948,3,3,8.05912577550838,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7304631471189666,14.19532326438205,13.420522821140821,0.7304631471189666,8.05912577550838,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,4.792129643835174,4.792129643835174,0.0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3.858806663498184,5.7737732204907655,20.962324662916217,2.2596737867230705,2.055641538058108,14.189087426187385,14.189087426187385,0.0,3,3,4,3,11.954906868457561,0.0,8.284573404551006,12.543063139022069,5,12.543063139022069,0.0,0.0,12.543063139022069,0.7304631471189666,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,4,2.055641538058108,0.0,0,14.192206665778837,1.1943176378757767,10.634887347225343,3,3,0.0,5.357203202420049,0.0,0.0,0.0,0.0,0,0.0,2.055641538058108,14.192206665778837,14.646483555807421,1.3782017963726023,5.357203202420049,0.0,0.0,0.7304631471189666,0.7304631471189666,0.0,1.1943176378757767,1.1943176378757767,0.7304631471189666,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6.098626104970388,5.684506656824126,18.598237927298484,2.055641538058108,2.440268378362637,14.055628032763456,14.176583960216393,0.0,3,3,3,2,0.0,0.0,10.420612667160881,10.420612667160881,3,10.657293985259306,10.420612667160881,0.0,12.424147889890671,0.0,0.0,0.7304631471189666,0.0,1.5409627556327752,0.7304631471189666,2,2.2596737867230705,0.0,0,14.079819169923036,0.7304631471189666,8.930417557876343,3,3,0.0,0.0,7.397497957722461,0.0,0.0,0.0,0,0.0,1.5409627556327752,14.193765294899785,13.573529337804263,0.7304631471189666,7.397497957722461,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,6.382450834594188,3.011340243262834,0.0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.020909424392293,5.133567292834431,18.180218946652573,2.6025944687727294,2.055641538058108,14.192206665778837,14.192206665778837,7.848990272211784,4,3,4,4,4.137710644618417,0.0,12.981131144325028,13.033248644718197,5,13.033248644718197,0.0,0.0,13.033248644718197,0.0,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,4,2.2596737867230705,0.7304631471189666,4,14.192206665778837,1.1943176378757767,10.18993412600693,3,3,7.020909424392293,5.3215405626377255,0.0,0.0,0.0,0.0,0,0.0,2.885846472488202,14.193765294899785,15.190562023517451,1.1943176378757767,7.737100057498759,0.0,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.7304631471189666,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.968980585391403,5.357203202420049,19.99213655728145,2.440268378362637,2.2596737867230705,14.057245761414583,14.103851511653946,0.0,3,3,3,3,0.0,0.0,10.634887347225343,10.634887347225343,4,11.837174994714548,11.53457513188247,0.0,13.698887979000148,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,3,2.750250297485029,0.0,0,14.1671783900609,1.1943176378757767,10.169007130464756,3,3,3.128238685769432,3.011340243262834,5.80273872401839,0.0,0.0,0.0,0,0.0,1.8203341036428238,14.198437226858903,14.604860250347413,1.1943176378757767,6.382450834594188,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,6.426512698054021,5.684506656824126,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5.684506656824126,5.968980585391403,19.618539077005558,2.440268378362637,2.055641538058108,14.178149219316415,14.179713812657004,10.621364021794726,3,3,4,3,11.292802622125064,0.0,9.163203154449782,12.28212806108674,5,12.28212806108674,12.05996071866902,0.0,14.235600909805832,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,4,2.6025944687727294,0.0,0,14.179713812657004,1.1943176378757767,10.930535303772126,3,3,10.634887347225343,4.792129643835174,0.0,0.0,0.0,0.0,0,0.0,1.1943176378757767,14.196880574832942,15.589207835683956,1.6872592197086782,10.792672918963946,0.0,0.7304631471189666,0.7304631471189666,0.7304631471189666,0.0,3.128238685769432,3.011340243262834,0.0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
